시군구명,업소명,업종명,소재지도로명주소,연락처,객실수
동해시,해림민박,민박,강원도 동해시 동해대로 6270-31 (망상동),033-534-3898,7
동해시,호남민박,민박,강원도 동해시 동해대로 6270-20 (망상동),033-534-3785,6
동해시,"에버그린(구,선산민박)",민박,강원도 동해시 망상길 42 (망상동),033-534-3756,7
동해시,게스트하우스,펜션,강원도 동해시 대진항길 5 (대진동),033-534-3737,14
동해시,자두민박,민박,강원도 동해시 석두골길 90 (망상동),033-534-3688,7
동해시,명인민박,민박,강원도 동해시 석두골길 61 (망상동),033-534-3686,7
동해시,바다정원,민박,강원도 동해시 터일길 121-18 (망상동),033-534-3658,7
동해시,정다운민박,민박,강원도 동해시 터일길 133-2 (망상동),033-534-3591,7
강릉시,해녀민박,민박,강원도 강릉시 옥계면 도직길 13-15,033-534-3564,3
동해시,사계절민박,민박,강원도 동해시 일출로 521 (망상동),033-534-3521,5
동해시,영희네민박,민박,강원도 동해시 터일길 147 (망상동),033-534-3515,7
동해시,초록민박,민박,강원도 동해시 동해대로 6325-1 (망상동),033-534-3444,6
동해시,경일민박,민박,강원도 동해시 동해대로 6271 (망상동),033-534-3421,5
동해시,해당화피는아침,민박,강원도 동해시 망상길 14 (망상동),033-534-3393,1
동해시,외할머니민박,민박,강원도 동해시 터일길 137-7 (망상동),033-534-3242,7
동해시,도라지민박,민박,강원도 동해시 터일길 121-11 (망상동),033-534-3172,5
동해시,푸른솔민박,민박,강원도 동해시 석두골길 18 (망상동),033-534-3085,7
동해시,태양민박,민박,강원도 동해시 망상길 53 (망상동),033-534-3061,7
강릉시,도직민박,민박,강원도 강릉시 옥계면 도직길 24,033-534-3036,4
동해시,오느른펜션,펜션,강원도 동해시 대진항길 9 (대진동),033-534-2925,5
강릉시,썬라이즈펜션민박,민박,강원도 강릉시 옥계면 도직길 13-34,033-534-2523,6
강릉시,솔밭집민박,민박,강원도 강릉시 옥계면 헌화로 247-3,033-534-2300,7
강릉시,송림민박,민박,강원도 강릉시 옥계면 금진솔밭길 124,033-534-2212,7
강릉시,바다향기민박,민박,강원도 강릉시 옥계면 헌화로 237,033-534-2122,7
강릉시,산토리니블루펜션 (C동),펜션,강원도 강릉시 옥계면 도직길 13-30,033-534-1793,4
강릉시,산토리니펜션(A동),펜션,강원도 강릉시 옥계면 도직길 13-30,033-534-1793,14
강릉시,옛골펜션(B동),펜션,강원도 강릉시 옥계면 도직길 13-30,033-534-1791,5
강릉시,태성민박,민박,강원도 강릉시 옥계면 금진항길 25-3,033-534-1698,1
강릉시,춘자민박,민박,강원도 강릉시 옥계면 헌화로 437-8,033-534-1667,2
강릉시,항구민박,민박,강원도 강릉시 옥계면 금진항길 1,033-534-1276,2
강릉시,동해민박,민박,강원도 강릉시 옥계면 금진솔밭길 110,033-534-1182,9
강릉시,잔디하우스,민박,강원도 강릉시 옥계면 금진안길 23-1,033-534-1165,2
강릉시,벧엘민박,민박,강원도 강릉시 옥계면 금진항길 13,033-534-1137,3
강릉시,돌집민박,민박,강원도 강릉시 옥계면 금진항길 23,033-534-0915,1
강릉시,바다민박,민박,강원도 강릉시 옥계면 헌화로 295-3,033-534-0613,4
강릉시,해변하우스민박,민박,강원도 강릉시 옥계면 헌화로 241-2,033-534-0561,7
동해시,바다펜션,펜션,강원도 동해시 대진항길 19-1 (대진동),033-533-5590,10
동해시,수원지민박,민박,강원도 동해시 승지로 57-2 (부곡동),033-531-3359,3
동해시,망상오토캠핑리조트,펜션,강원도 동해시 동해대로 6370 (망상동),033-530-2448,60
동해시,해돋이 펜션,펜션,강원도 동해시 추암택지길 27 (추암동),033-522-1766,9
동해시,해오름펜션,펜션,강원도 동해시 추암택지길 3-5 (추암동),033-521-8824,12
동해시,추암타워펜션,펜션,강원도 동해시 추암택지길 3-6 (추암동),033-521-5222,12
동해시,우리펜션,펜션,강원도 동해시 추암택지길 3-2 (추암동),033-521-4340,10
동해시,추암팬션,펜션,강원도 동해시 추암택지길 19 (추암동),033-521-4273,9
동해시,해암정민박,민박,강원도 동해시 촛대바위길 19 (추암동),033-521-4252,3
인제군,은비령산장,민박,강원도 인제군 인제읍 필례약수길 21,033-463-9991,7
인제군,하늘연못,민박,강원도 인제군 인제읍 하추로 748,033-463-9948,4
인제군,노을이 머무는곳 펜션,민박,강원도 인제군 인제읍 내린천로 6231,033-463-9797,6
인제군,들꽃피는 아침풍경,민박,강원도 인제군 기린면 추대길 56,033-463-9762,3
인제군,장원계곡,민박,강원도 인제군 북면 한계응골길 110,033-463-9001,5
인제군,바람불이,민박,강원도 인제군 상남면 내린천로 1726,033-463-8846,6
인제군,진동산채민박,민박,강원도 인제군 기린면 조침령로 1073,033-463-8484,2
인제군,펜션 휴,민박,강원도 인제군 인제읍 한석산로 1737-14,033-463-8445,4
인제군,치마골 관광농원민박,민박,강원도 인제군 북면 설악로 3737-33,033-463-8080,5
인제군,상호네 민박,민박,강원도 인제군 기린면 설피밭길 340,033-463-7823,2
인제군,오가네민박,민박,강원도 인제군 기린면 방동약수로 11,033-463-7817,6
인제군,산새소리송씨네,민박,강원도 인제군 상남면 내린천로 1207,033-463-7789,6
인제군,태순네 민박,민박,강원도 인제군 기린면 조침령로 1008,033-463-7371,4
인제군,숲속의농장,민박,강원도 인제군 기린면 조침령로 2044-19,033-463-7306,3
인제군,내린천펜션계곡사랑,민박,강원도 인제군 인제읍 하추로 603,033-463-7230,2
인제군,물가에,민박,강원도 인제군 북면 황태길 115,033-463-6951,3
인제군,예슬이네,민박,강원도 인제군 상남면 내린천로 1610,033-463-6886,7
인제군,비와흙,민박,강원도 인제군 남면 부평정자로 1060-21,033-463-6401,1
인제군,구름사이,민박,강원도 인제군 상남면 내린천로 1772-22,033-463-6374,4
인제군,설피공간,민박,강원도 인제군 기린면 설피밭길 482,033-463-6141,3
인제군,솔방울 펜션,민박,강원도 인제군 북면 만해로 307,033-463-6114,2
인제군,해오름산장,민박,강원도 인제군 기린면 추대길 50,033-463-5754,6
인제군,솔내음정원,민박,강원도 인제군 기린면 꿩밭길 186,033-463-5707,2
인제군,백담향기팬션,민박,강원도 인제군 북면 만해로 260-56,033-463-5607,6
인제군,하늘정원 秀,민박,강원도 인제군 기린면 상하답로 123,033-463-5525,6
인제군,용늪펜션,민박,강원도 인제군 서화면 용늪길 24-145,033-463-5512,5
인제군,풀벌레소리,민박,강원도 인제군 상남면 왕성동길 107-37,033-463-5481,3
인제군,절골민박,민박,강원도 인제군 남면 수산로 477-27,033-463-5454,5
인제군,열녀펜션,민박,강원도 인제군 인제읍 안삽재길 113,033-463-5353,6
인제군,솔잎펜션,민박,강원도 인제군 인제읍 하추로 762,033-463-5340,6
인제군,아이올라,민박,강원도 인제군 인제읍 회동길 660-13,033-463-5334,3
인제군,진동너와촌뜰사랑채,민박,강원도 인제군 기린면 설피밭길 395-57,033-463-5060,3
인제군,진동리의아침,민박,강원도 인제군 기린면 조침령로 1329,033-463-4937,4
인제군,산여울펜션,민박,강원도 인제군 기린면 방태산길 101,033-463-4634,5
인제군,산여울펜션,민박,강원도 인제군 기린면 방태산길 101,033-463-4634,5
인제군,고메똥골,민박,강원도 인제군 기린면 설피밭길 586,033-463-3907,4
인제군,우와정,민박,강원도 인제군 북면 쇠리길 13,033-463-3775,7
인제군,실개울옆통나무집,민박,강원도 인제군 기린면 조침령로 2148,033-463-3554,5
인제군,자연의숲,민박,강원도 인제군 인제읍 귀둔리1017,033-463-3367,5
인제군,바위솔,민박,강원도 인제군 남면 부평정자로 1076-6,033-463-3050,3
인제군,산마루식당민박,민박,강원도 인제군 북면 금강로 748-10,033-463-3003,2
인제군,별꽃둥지민박,민박,강원도 인제군 상남면 내린천로 1533,033-463-2776,6
인제군,미산계곡황토방,민박,강원도 인제군 상남면 왕성동길 12-5,033-463-2764,4
인제군,호랑바우농원,민박,강원도 인제군 인제읍 광치령로 979,033-463-2700,5
인제군,해미레,민박,강원도 인제군 기린면 조침령로 1178,033-463-2300,3
인제군,페이지펜션,민박,강원도 인제군 인제읍 고사리길 30,033-463-2229,4
인제군,솔밭골,민박,강원도 인제군 인제읍 광치령로 491,033-463-2226,4
인제군,배나무펜션,민박,강원도 인제군 인제읍 배나무골길 89,033-463-2225,5
인제군,예나지 펜션,민박,강원도 인제군 상남면 내린천로 2052-4,033-463-1920,2
인제군,곰배령이야,민박,강원도 인제군 기린면 곰배령길 233,033-463-1757,2
인제군,강나루언덕,민박,강원도 인제군 남면 신상촌길 59,033-463-1619,4
인제군,밤나무집민박,민박,강원도 인제군 상남면 내린천로 1772-10,033-463-1516,1
인제군,산천민박,민박,강원도 인제군 상남면 내린천로 1617,033-463-1515,4
인제군,시골집민박,민박,강원도 인제군 상남면 내린천로 1754,033-463-1493,7
인제군,외갓집,민박,강원도 인제군 북면 한계2길 9-8,033-463-1491,3
인제군,효성민박,민박,강원도 인제군 기린면 조침령로 1018,033-463-1333,5
인제군,머루와다래,민박,강원도 인제군 상남면 내린천로 1507,033-463-1307,4
인제군,황토크리닉,민박,강원도 인제군 기린면 방태산길 73-13,033-463-1259,2
인제군,하늘내린강산,민박,강원도 인제군 상남면 내린천로 1612,033-463-1254,6
인제군,개울건너,민박,강원도 인제군 상남면 김부대왕로 2370-11,033-463-1232,3
인제군,소 요,민박,강원도 인제군 기린면 조침령로 865,033-463-1220,3
인제군,풍경소리,민박,강원도 인제군 기린면 설피밭길 661,033-463-1209,4
인제군,풍경소리,민박,강원도 인제군 기린면 설피밭길 661,033-463-1209,2
인제군,골말민박,민박,강원도 인제군 남면 원남로 312,033-463-1093,3
인제군,태양농원,민박,강원도 인제군 남면 설악로 1642-24,033-463-0897,5
인제군,설악알프스펜션,민박,강원도 인제군 북면 진부령로 301-100,033-463-0888,4
인제군,둥지산장,민박,강원도 인제군 기린면 조침령로 2108,033-463-0822,7
인제군,갯골유원지,민박,강원도 인제군 인제읍 인제로103번길 70,033-463-0625,3
인제군,돌집,민박,강원도 인제군 북면 한계2길 26,033-463-0370,5
인제군,에버그린,민박,강원도 인제군 기린면 설피밭길 556,033-463-0342,3
인제군,통나무 펜션,민박,강원도 인제군 상남면 솔개길 21,033-463-0103,4
인제군,민들레펜션(구.광치령펜션),민박,강원도 인제군 인제읍 광치령로 789,033-463-0017,3
인제군,신선골 민박,민박,강원도 인제군 상남면 자포대길 469-25,033-462-9511,1
인제군,백담설화펜션,민박,강원도 인제군 북면 백담로 57,033-462-9351,6
인제군,정선가든민박,민박,강원도 인제군 서화면 금강로 1525,033-462-9242,2
인제군,전원민박,민박,강원도 인제군 북면 백담로 90-35,033-462-8522,4
인제군,백담나드리펜션,민박,강원도 인제군 북면 만해로 247,033-462-8458,6
인제군,미성쉼터,민박,강원도 인제군 북면 냇강마을로 21,033-462-7999,4
인제군,굿모닝펜션,민박,강원도 인제군 인제읍 고사리길 145,033-462-7690,5
인제군,펜션드라마,민박,강원도 인제군 기린면 내린천로 4826,033-462-7100,5
인제군,왜골민박,민박,강원도 인제군 상남면 왜골길 7,033-462-6656,7
인제군,마운틴밸리,민박,강원도 인제군 북면 백담로 43-17,033-462-6133,4
인제군,솔가펜션,민박,강원도 인제군 인제읍 고사리길 204,033-462-5995,5
인제군,월학민박,민박,강원도 인제군 북면 금강로 587,033-462-5972,4
인제군,백담아래펜션,민박,강원도 인제군 북면 백담로 90-6,033-462-5823,4
인제군,복숭아쉼터,민박,강원도 인제군 북면 십이선녀탕길 69-13,033-462-5500,3
인제군,하이랜드 캐빈민박,민박,강원도 인제군 북면 모란골길 181-1,033-462-4755,1
인제군,자포대민박,민박,강원도 인제군 상남면 자포대길 399-11,033-462-4743,2
인제군,샘말민박,민박,강원도 인제군 인제읍 하추로 350-10,033-462-4722,3
인제군,샘골(충)농원,민박,강원도 인제군 기린면 설피밭길 514,033-462-4692,2
인제군,광주동민박,민박,강원도 인제군 상남면 내린천로 3041,033-462-4570,2
인제군,미시령계곡캠프장,민박,강원도 인제군 북면 미시령옛길 30,033-462-4343,3
인제군,로즈마리,민박,강원도 인제군 인제읍 장수터길 20,033-462-4248,3
인제군,펜션포유,민박,강원도 인제군 인제읍 고사리길 73,033-462-4055,5
인제군,여인상민박,민박,강원도 인제군 상남면 내린천로 3154-26,033-462-3673,4
인제군,풀마루펜션,민박,강원도 인제군 인제읍 고사리길 49,033-462-3622,2
인제군,큰곰작은곰,민박,강원도 인제군 인제읍 하추로 734,033-462-3539,5
인제군,내설악펜션,민박,강원도 인제군 북면 백담로 8-3,033-462-3405,5
인제군,리버퀘스트펜션,민박,강원도 인제군 인제읍 내린천로 6267,033-462-3364,4
인제군,알파펜션,민박,강원도 인제군 서화면 금강로 1426,033-462-3361,4
인제군,핑크빛펜션,민박,강원도 인제군 북면 십이선녀탕길 69-20,033-462-3350,7
인제군,가람황토방,민박,강원도 인제군 인제읍 하추로 223-12,033-462-3345,4
인제군,구씨네민박,민박,강원도 인제군 인제읍 내린천로 5388,033-462-3217,5
인제군,가래울민박,민박,강원도 인제군 인제읍 하추리 447,033-462-3143,4
인제군,산수갑산,민박,강원도 인제군 기린면 설피밭길 622,033-462-3108,2
인제군,솔밭가든민박,민박,강원도 인제군 상남면 가산동길 25,033-462-2807,7
인제군,강촌황토민박,민박,강원도 인제군 기린면 내린천로 4411,033-462-2800,4
인제군,월학옛집,민박,강원도 인제군 북면 사현동길 76,033-462-2308,3
인제군,송이네펜션민박,민박,강원도 인제군 북면 사현동길 72,033-462-2308,5
인제군,길손,민박,강원도 인제군 인제읍 내린천로 5718,033-462-2295,2
인제군,북설악황토마을,민박,강원도 인제군 북면 황태길 333,033-462-1574,4
인제군,쌀라네집,민박,강원도 인제군 인제읍 고사리길 39-10,033-462-1405,2
인제군,강변펜션밸리,민박,강원도 인제군 서화면 금강로 1281-19,033-462-1224,3
인제군,대암산힐링캠핑펜션,민박,강원도 인제군 서화면 용늪길 410,033-462-1201,2
인제군,하늘내린 산약초 민박,민박,강원도 인제군 북면 냇강효자길 187,033-462-0550,3
인제군,설피원,민박,강원도 인제군 기린면 설피밭길 630-26,033-461-9507,3
인제군,솔향기,민박,강원도 인제군 상남면 김부대왕로 2138,033-461-9363,1
인제군,펜션봉쥬르,민박,강원도 인제군 인제읍 내린천로 6248,033-461-8791,6
인제군,안단테 민박,민박,강원도 인제군 북면 갈골로1길 6-5,033-461-7777,4
인제군,미송펜션,민박,강원도 인제군 인제읍 내린천로 6238-12,033-461-7731,2
